Nom;Numero;TypeVoie;VilleCP;adresse;code_postal;commune;longitude;latitude;result_score;result_score_next;result_label;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;result_oldcitycode;result_oldcity;result_district;result_status
EHPAD MULTISITES PAYS DE CHANTONNAY;12;R;85480 BOURNEZEAU;12 R;85480;BOURNEZEAU;-1.1707;46.637067;0.5662265102639297;0.5552332085561497;Rue du Rocher 85480 Bournezeau;street;85034_0034;;Rue du Rocher;Rue du Rocher;85480;Bournezeau;85, Vendée, Pays de la Loire;85034;;;;ok
EHPAD LA BONNE ETOILE;16;AV;85270 ST HILAIRE DE RIEZ;16 AV;85270;ST HILAIRE DE RIEZ;-2.040868;46.777182;0.5641812648221344;0.5466233333333332;16 Avenue du Sou 85270 Saint-Hilaire-de-Riez;housenumber;85226_3150_00016;16;16 Avenue du Sou;Avenue du Sou;85270;Saint-Hilaire-de-Riez;85, Vendée, Pays de la Loire;85226;;;;ok
EHPAD LA CHIMOTAIE;;;85610 CUGAND; ;85610;CUGAND;-1.249692;47.047637;0.41702720279720273;0.39204940438871466;Cugand-la-Bernardière;municipality;85076;;Cugand-la-Bernardière;;85610;Cugand-la-Bernardière;85, Vendée, Pays de la Loire;85076;;;;ok
EHPAD LA BERTHOMIERE;;BD;85560 LONGEVILLE SUR MER; BD;85560;LONGEVILLE SUR MER;-1.488065;46.409313;0.8346648951048949;0.6356096805896805;Longeville-sur-Mer;municipality;85127;;Longeville-sur-Mer;;85560;Longeville-sur-Mer;85, Vendée, Pays de la Loire;85127;;;;ok
EHPAD LES TULIPES;15;R;85360 LA TRANCHE SUR MER;15 R;85360;LA TRANCHE SUR MER;-1.396732;46.346069;0.6669877511961722;0.6455705321507761;15 Rue bizet 85360 La Tranche-sur-Mer;housenumber;85294_0150_00015;15;15 Rue bizet;Rue bizet;85360;La Tranche-sur-Mer;85, Vendée, Pays de la Loire;85294;;;;ok
EHPAD MULTISITES TERRES DE MONTAIGU;1;R;85600 MONTAIGU VENDEE;1 R;85600;MONTAIGU VENDEE;-1.312458;46.976563;0.6846997245179064;0.6832515426997244;1 Rue noire 85600 Montaigu-Vendée;housenumber;85146_0780_00001;1;1 Rue noire;Rue noire;85600;Montaigu-Vendée;85, Vendée, Pays de la Loire;85146;85146;MONTAIGU;;ok
EHPAD MULTISITES TERRES DE MONTAIGU;2;R;85600 MONTAIGU VENDEE;2 R;85600;MONTAIGU VENDEE;-1.312382;46.976606;0.6846997245179064;0.6832515426997244;2 Rue noire 85600 Montaigu-Vendée;housenumber;85146_0780_00002;2;2 Rue noire;Rue noire;85600;Montaigu-Vendée;85, Vendée, Pays de la Loire;85146;85146;MONTAIGU;;ok
EHPAD L'OREE DU BOCAGE;;ALL;85170 BELLEVIGNY; ALL;85170;BELLEVIGNY;-1.429907;46.782055;0.5657392375366569;0.5586954545454546;Allée Stendhal 85170 Bellevigny;street;85019_0198;;Allée Stendhal;Allée Stendhal;85170;Bellevigny;85, Vendée, Pays de la Loire;85019;85019;BELLEVILLE-SUR-VIE;;ok
EHPAD DE L'AUBRAIE;1;R;85470 BRETIGNOLLES SUR MER;1 R;85470;BRETIGNOLLES SUR MER;-1.855706;46.638407;0.6515678787878787;0.6503751515151514;1 Rue du manoir 85470 Bretignolles-sur-Mer;housenumber;85035_0883_00001;1;1 Rue du manoir;Rue du manoir;85470;Bretignolles-sur-Mer;85, Vendée, Pays de la Loire;85035;;;;ok
EHPAD KORIAN LES FILS D ARGENT;44;R;85200 FONTENAY LE COMTE;44 R;85200;FONTENAY LE COMTE;-0.786527;46.465544;0.6941488206388206;0.6852097202797203;44 Rue turgot 85200 Fontenay-le-Comte;housenumber;85092_2013_00044;44;44 Rue turgot;Rue turgot;85200;Fontenay-le-Comte;85, Vendée, Pays de la Loire;85092;;;;ok
EHPAD LA PIERRE ROSE;19;R;85120 ST PIERRE DU CHEMIN;19 R;85120;ST PIERRE DU CHEMIN;-0.70604;46.693476;0.5742204743083004;0.5636064410058027;19 Rue du lavoir 85120 Saint-Pierre-du-Chemin;housenumber;85264_0065_00019;19;19 Rue du lavoir;Rue du lavoir;85120;Saint-Pierre-du-Chemin;85, Vendée, Pays de la Loire;85264;;;;ok
EHPAD LES BORDS D'AMBOISE;32;R;85000 MOUILLERON LE CAPTIF;32 R;85000;MOUILLERON LE CAPTIF;-1.451346;46.716127;0.64911173553719;0.6399261733615222;32 Rue beauséjour 85000 Mouilleron-le-Captif;housenumber;85155_0006_00032;32;32 Rue beauséjour;Rue beauséjour;85000;Mouilleron-le-Captif;85, Vendée, Pays de la Loire;85155;;;;ok
EHPAD LE VAL FLEURI;46;R;85190 VENANSAULT;46 R;85190;VENANSAULT;-1.505063;46.682667;0.530049797979798;0.5281506951871657;46 Rue henri dunant 85190 Venansault;housenumber;85300_0129_00046;46;46 Rue henri dunant;Rue henri dunant;85190;Venansault;85, Vendée, Pays de la Loire;85300;;;;ok
EHPAD ESSARTS EN BOCAGE;215;CHE;85140 ST MARTIN DES NOYERS;215 CHE;85140;ST MARTIN DES NOYERS;-1.201747;46.720068;0.6203278624078623;0.5822215280464216;Saint-Martin-des-Noyers;municipality;85246;;Saint-Martin-des-Noyers;;85140;Saint-Martin-des-Noyers;85, Vendée, Pays de la Loire;85246;;;;ok
EHPAD MULTISITE VENDEE SEVRE AUTISE;6;R;85240 RIVES D AUTISE;6 R;85240;RIVES D AUTISE;-0.674087;46.418211;0.7806717786561265;0.6104348484848484;Rives-d'Autise;municipality;85162;;Rives-d'Autise;;85240;Rives-d'Autise;85, Vendée, Pays de la Loire;85162;;;;ok
EHPAD ST CHRISTOPHE;2;R;85670 ST CHRISTOPHE DU LIGNERON;2 R;85670;ST CHRISTOPHE DU LIGNERON;-1.762144;46.827347;0.6243227272727272;0.6164018003565063;2 Rue du stade 85670 Saint-Christophe-du-Ligneron;housenumber;85204_0089_00002;2;2 Rue du stade;Rue du stade;85670;Saint-Christophe-du-Ligneron;85, Vendée, Pays de la Loire;85204;;;;ok
EHPAD LA SOURCE;;R;85190 BEAULIEU SOUS LA ROCHE; R;85190;BEAULIEU SOUS LA ROCHE;-1.607173;46.677377;0.6675816629711752;0.6562469696969697;Rue du Stade 85190 Beaulieu-sous-la-Roche;street;85016_0097;;Rue du Stade;Rue du Stade;85190;Beaulieu-sous-la-Roche;85, Vendée, Pays de la Loire;85016;;;;ok
EHPAD LE CHENE VERT;;R;85450 PUYRAVAULT; R;85450;PUYRAVAULT;-1.082023;46.37625;0.826579037433155;0.6735310671936758;Puyravault;municipality;85185;;Puyravault;;85450;Puyravault;85, Vendée, Pays de la Loire;85185;;;;ok
EHPAD MULTISITE PISSOTTE-VOUVANT;;RTE;85120 VOUVANT; RTE;85120;VOUVANT;-0.766999;46.567821;0.7073545454545453;0.6668936363636363;Vouvant;municipality;85305;;Vouvant;;85120;Vouvant;85, Vendée, Pays de la Loire;85305;;;;ok
EHPAD MARTIAL CAILLAUD;31;R;85260 L HERBERGEMENT;31 R;85260;L HERBERGEMENT;-1.379147;46.913943;0.5924369146005509;0.5646450582750583;Rue bizet 85260 L'Herbergement;street;85108_0065;;Rue bizet;Rue bizet;85260;L'Herbergement;85, Vendée, Pays de la Loire;85108;;;;ok
EHPAD LE BOCAGE;;R;85120 ANTIGNY; R;85120;ANTIGNY;-0.761991;46.611763;0.47313043771043767;0.46923999999999993;Rue du Lavoir 85120 Antigny;street;85005_0108;;Rue du Lavoir;Rue du Lavoir;85120;Antigny;85, Vendée, Pays de la Loire;85005;;;;ok
EHPAD LA CHARMILLE;6;R;85510 LE BOUPERE;6 R;85510;LE BOUPERE;-0.951138;46.774555;0.6805866666666667;0.6233846753246752;la rue 85510 Le Boupère;street;85031_z77unh;;la rue;la rue;85510;Le Boupère;85, Vendée, Pays de la Loire;85031;;;;ok
EHPAD DU CLERGE;4;R;85500 LES HERBIERS;4 R;85500;LES HERBIERS;-1.00346;46.847133;0.6162;0.6006032782369145;4 Rue Réaumur 85500 Les Herbiers;housenumber;85109_2065_00004;4;4 Rue Réaumur;Rue Réaumur;85500;Les Herbiers;85, Vendée, Pays de la Loire;85109;;;;ok
EHPAD UNION CHRETIENNE;7;R;85200 FONTENAY LE COMTE;7 R;85200;FONTENAY LE COMTE;-0.800122;46.463787;0.7323492207792207;0.708521111111111;7 Rue kléber 85200 Fontenay-le-Comte;housenumber;85092_1100_00007;7;7 Rue kléber;Rue kléber;85200;Fontenay-le-Comte;85, Vendée, Pays de la Loire;85092;;;;ok
EHPAD KORIAN LE HOME DU VERGER;;R;85220 APREMONT; R;85220;APREMONT;-1.744781;46.752514;0.49583;0.4825478369905956;Rue de baudit 85220 Apremont;street;85006_0143;;Rue de baudit;Rue de baudit;85220;Apremont;85, Vendée, Pays de la Loire;85006;;;;ok
EHPAD LES ROSES D'OR - LA ROSERAIE;9;ALL;85140 CHAUCHE;9 ALL;85140;CHAUCHE;-1.26852;46.828314;0.6367424242424242;0.5656237062937063;Chauché;municipality;85064;;Chauché;;85140;Chauché;85, Vendée, Pays de la Loire;85064;;;;ok
EHPAD LES ROSES D'OR - LE CHENE D'OR;16;R;85260 LES BROUZILS;16 R;85260;LES BROUZILS;-1.31639;46.88762;0.623404214876033;0.5926218181818181;16 Rue pasteur 85260 Les Brouzils;housenumber;85038_0056_00016;16;16 Rue pasteur;Rue pasteur;85260;Les Brouzils;85, Vendée, Pays de la Loire;85038;;;;ok
EHPAD LES HIRONDELLES;14;R;85500 BEAUREPAIRE;14 R;85500;BEAUREPAIRE;-1.019354;46.872619;0.7317534006734006;0.6289075366568915;14 Rue de Beaurepaire 85500 Les Herbiers;housenumber;85109_w9p01k_00014;14;14 Rue de Beaurepaire;Rue de Beaurepaire;85500;Les Herbiers;85, Vendée, Pays de la Loire;85109;;;;ok
EHPAD LES GLYCINES;1;R;85170 ST DENIS LA CHEVASSE;1 R;85170;ST DENIS LA CHEVASSE;-1.353805;46.825632;0.6419850776053215;0.6382970824524313;1 Rue Jade 85170 Saint-Denis-la-Chevasse;housenumber;85208_0166_00001;1;1 Rue Jade;Rue Jade;85170;Saint-Denis-la-Chevasse;85, Vendée, Pays de la Loire;85208;;;;ok
EHPAD LE PARC DE L'AUZANCE;4;R;85150 VAIRE;4 R;85150;VAIRE;-1.752542;46.600071;0.6788006493506493;0.5379033333333333;Vairé;municipality;85298;;Vairé;;85150;Vairé;85, Vendée, Pays de la Loire;85298;;;;ok
EHPAD LES CORDELIERS;28;R;85100 LES SABLES D OLONNE;28 R;85100;LES SABLES D OLONNE;-1.780417;46.501139;0.7338464593301435;0.7333037320574162;28 Rue pépin 85100 Les Sables-d'Olonne;housenumber;85194_2470_00028;28;28 Rue pépin;Rue pépin;85100;Les Sables-d'Olonne;85, Vendée, Pays de la Loire;85194;85194;LES SABLES-D'OLONNE;;ok
EHPAD LES COTEAUX DE L'YON;7;R;85310 RIVES DE L YON;7 R;85310;RIVES DE L YON;-1.313749;46.590068;0.6073982352941176;0.5998728282828283;7 Rue du gui 85310 Rives de l'Yon;housenumber;85213_0016_00007;7;7 Rue du gui;Rue du gui;85310;Rives de l'Yon;85, Vendée, Pays de la Loire;85213;85213;SAINT-FLORENT-DES-BOIS;;ok
EHPAD MARIE ET ALBERT GUILLONNEAU;27;R;85300 CHALLANS;27 R;85300;CHALLANS;-1.859312;46.839998;0.5702333333333333;0.5668090909090908;27 Rue guynemer 85300 Challans;housenumber;85047_6610_00027;27;27 Rue guynemer;Rue guynemer;85300;Challans;85, Vendée, Pays de la Loire;85047;;;;ok
EHPAD MULTISITES TERRES DE MONTAIGU;3;R;85600 MONTAIGU VENDEE;3 R;85600;MONTAIGU VENDEE;-1.311734;46.977645;0.6832515426997244;0.6501962337662337;3 Rue neuve 85600 Montaigu-Vendée;housenumber;85146_0760_00003;3;3 Rue neuve;Rue neuve;85600;Montaigu-Vendée;85, Vendée, Pays de la Loire;85146;85146;MONTAIGU;;ok
EHPAD MULTISITES TERRES DE MONTAIGU;;R;85600 MONTAIGU VENDEE; R;85600;MONTAIGU VENDEE;-1.312143;46.976739;0.6669266862170087;0.6654785043988268;Rue noire 85600 Montaigu-Vendée;street;85146_0780;;Rue noire;Rue noire;85600;Montaigu-Vendée;85, Vendée, Pays de la Loire;85146;85146;MONTAIGU;;ok
EHPAD MULTISITES TERRES DE MONTAIGU;;R;85600 MONTAIGU VENDEE; R;85600;MONTAIGU VENDEE;-1.312143;46.976739;0.6669266862170087;0.6654785043988268;Rue noire 85600 Montaigu-Vendée;street;85146_0780;;Rue noire;Rue noire;85600;Montaigu-Vendée;85, Vendée, Pays de la Loire;85146;85146;MONTAIGU;;ok
EHPAD LA VANNERIE;6;R;85100 LES SABLES D OLONNE;6 R;85100;LES SABLES D OLONNE;-1.767765;46.487732;0.7370261425061425;0.7273806633906633;6 Rue d'Azur 85100 Les Sables-d'Olonne;housenumber;85194_0320_00006;6;6 Rue d'Azur;Rue d'Azur;85100;Les Sables-d'Olonne;85, Vendée, Pays de la Loire;85194;85194;LES SABLES-D'OLONNE;;ok
EHPAD GERAUD DE PIERREDON;1;R;86160 GENCAY;1 R;86160;GENCAY;0.412638;46.370912;0.695441212121212;0.5897387747035573;Gençay;municipality;86103;;Gençay;;86160;Gençay;86, Vienne, Nouvelle-Aquitaine;86103;;;;ok
EHPAD RESIDENCE LUMIERES D'AUTOMNE;310;AV;86180 BUXEROLLES;310 AV;86180;BUXEROLLES;0.361575;46.604512;0.6568210743801651;0.5207659228650138;Buxerolles;municipality;86041;;Buxerolles;;86180;Buxerolles;86, Vienne, Nouvelle-Aquitaine;86041;;;;ok
EHPAD RESIDENCE SANTA MONICA;;LD;86400 CIVRAY; LD;86400;CIVRAY;0.30557;46.140147;0.36713696969696963;0.3584590909090909;La Grande Piece 86400 Civray;locality;86078_B051;;La Grande Piece;;86400;Civray;86, Vienne, Nouvelle-Aquitaine;86078;;;;ok
EHPAD LE CLOS DES MYOSOTIS;9;ALL;86550 MIGNALOUX BEAUVOIR;9 ALL;86550;MIGNALOUX BEAUVOIR;0.414314;46.546492;0.6781024475524475;0.6414368957871397;9 Allée Verte 86550 Mignaloux-Beauvoir;housenumber;86157_2080_00009;9;9 Allée Verte;Allée Verte;86550;Mignaloux-Beauvoir;86, Vienne, Nouvelle-Aquitaine;86157;;;;ok
EHPAD RESIDENCE LES JARDINS DE CAMILLE;26;R;86280 ST BENOIT;26 R;86280;ST BENOIT;0.355118;46.563581;0.45792090909090905;0.4555158585858585;26 Rue du Panier Vert 86280 Saint-Benoît;housenumber;86214_1725_00026;26;26 Rue du Panier Vert;Rue du Panier Vert;86280;Saint-Benoît;86, Vienne, Nouvelle-Aquitaine;86214;;;;ok
EHPAD LA ROSE D'ALIENOR;18;ALL;86000 POITIERS;18 ALL;86000;POITIERS;0.381106;46.575337;0.587551432506887;0.5744845454545454;18 Allée de Vayres 86000 Poitiers;housenumber;86194_4724_00018;18;18 Allée de Vayres;Allée de Vayres;86000;Poitiers;86, Vienne, Nouvelle-Aquitaine;86194;;;;ok
EHPAD RESIDENCE LES GRANDS CHENES;15;AV;86150 L ISLE JOURDAIN;15 AV;86150;L ISLE JOURDAIN;0.690501;46.232654;0.7263370629370629;0.5833909090909091;L'Isle-Jourdain;municipality;86112;;L'Isle-Jourdain;;86150;L'Isle-Jourdain;86, Vienne, Nouvelle-Aquitaine;86112;;;;ok
EHPAD RICHELOT-LASSE;;PRE;86430 LUCHAPT; PRE;86430;LUCHAPT;0.77401;46.17782;0.7019399999999999;0.58171604743083;Luchapt;municipality;86138;;Luchapt;;86430;Luchapt;86, Vienne, Nouvelle-Aquitaine;86138;;;;ok
EHPAD LE LOGIS DU VAL DE BOIVRE;2;R;86580 VOUNEUIL SOUS BIARD;2 R;86580;VOUNEUIL SOUS BIARD;0.271226;46.584663;0.6422487139689579;0.6415363636363636;2 Rue du Lavoir 86580 Vouneuil-sous-Biard;housenumber;86297_1260_00002;2;2 Rue du Lavoir;Rue du Lavoir;86580;Vouneuil-sous-Biard;86, Vienne, Nouvelle-Aquitaine;86297;;;;ok
EHPAD LES JARDINS D'EDEN;13;R;86190 QUINCAY;13 R;86190;QUINCAY;0.208564;46.623481;0.5110163929618768;0.4995036363636363;13 Rue du Poirier 86190 Quinçay;housenumber;86204_0260_00013;13;13 Rue du Poirier;Rue du Poirier;86190;Quinçay;86, Vienne, Nouvelle-Aquitaine;86204;;;;ok
EHPAD LA PIERRE MEULIERE;14;R;86210 VOUNEUIL SUR VIENNE;14 R;86210;VOUNEUIL SUR VIENNE;0.546744;46.713024;0.7181397668997668;0.6829299999999999;14 Rue Bel Air 86210 Vouneuil-sur-Vienne;housenumber;86298_0008_00014;14;14 Rue Bel Air;Rue Bel Air;86210;Vouneuil-sur-Vienne;86, Vienne, Nouvelle-Aquitaine;86298;;;;ok
EHPAD RESIDENCE L'OREE DU VERGER;6;CHE;86410 VERRIERES;6 CHE;86410;VERRIERES;0.58294;46.399261;0.6624536363636363;0.6305467398119122;Verrières;municipality;86285;;Verrières;;86410;Verrières;86, Vienne, Nouvelle-Aquitaine;86285;;;;ok
EHPAD LES TROIS CHEMINS;2;R;86120 LES TROIS MOUTIERS;2 R;86120;LES TROIS MOUTIERS;0.022643;47.052331;0.651935933014354;0.6281518181818181;2 Rue du Clos 86120 Les Trois-Moutiers;housenumber;86274_0400_00002;2;2 Rue du Clos;Rue du Clos;86120;Les Trois-Moutiers;86, Vienne, Nouvelle-Aquitaine;86274;;;;ok
EHPAD RESIDENCE LOUIS ARAGON;25;R;86530 NAINTRE;25 R;86530;NAINTRE;0.486259;46.75845;0.5684432467532466;0.5489628526645768;25 Rue Molière 86530 Naintré;housenumber;86174_0300_00025;25;25 Rue Molière;Rue Molière;86530;Naintré;86, Vienne, Nouvelle-Aquitaine;86174;;;;ok
EHPAD LES JARDINS DE MONTPLAISIR;1;IMP;86240 LIGUGE;1 IMP;86240;LIGUGE;0.298504;46.521904;0.6202452941176471;0.49470363636363635;Ligugé;municipality;86133;;Ligugé;;86240;Ligugé;86, Vienne, Nouvelle-Aquitaine;86133;;;;ok
EHPAD LE JARDIN DES ALISIERS;4;R;86150 L ISLE JOURDAIN;4 R;86150;L ISLE JOURDAIN;0.690501;46.232654;0.7846121212121212;0.5829941873278236;L'Isle-Jourdain;municipality;86112;;L'Isle-Jourdain;;86150;L'Isle-Jourdain;86, Vienne, Nouvelle-Aquitaine;86112;;;;ok
EHPAD LES TOURNESOLS;32;R;86220 DANGE ST ROMAIN;32 R;86220;DANGE ST ROMAIN;0.611264;46.937513;0.5341630303030303;0.5049436363636363;32 Rue Justin Pachet 86220 Dangé-Saint-Romain;housenumber;86092_0090_00032;32;32 Rue Justin Pachet;Rue Justin Pachet;86220;Dangé-Saint-Romain;86, Vienne, Nouvelle-Aquitaine;86092;;;;ok
EHPAD LE CHAMP DU CHAIL;48;R;86700 VALENCE EN POITOU;48 R;86700;VALENCE EN POITOU;0.179552;46.297797;0.5826712262156448;0.5230784297520661;48 Grand Rue, Couhé 86700 Valence-en-Poitou;housenumber;86082_oqlqrz_00048;48;48 Grand Rue, Couhé;Grand Rue, Couhé;86700;Valence-en-Poitou;86, Vienne, Nouvelle-Aquitaine;86082;86082;Couhé;;ok
EHPAD RES LES JARDINS DE CHARLOTTE;24;R;86170 NEUVILLE DE POITOU;24 R;86170;NEUVILLE DE POITOU;0.258919;46.686103;0.6496768957871397;0.6379192207792207;24 Rue du Dolmen 86170 Neuville-de-Poitou;housenumber;86177_1190_00024;24;24 Rue du Dolmen;Rue du Dolmen;86170;Neuville-de-Poitou;86, Vienne, Nouvelle-Aquitaine;86177;;;;ok
EHPAD RESIDENCE LA TOUR DE VIGENNA;2;R;86100 SENILLE ST SAUVEUR;2 R;86100;SENILLE ST SAUVEUR;0.588559;46.789461;0.5771998669623059;0.565573953488372;2 Rue Torse 86100 Senillé-Saint-Sauveur;housenumber;86245_0182_00002;2;2 Rue Torse;Rue Torse;86100;Senillé-Saint-Sauveur;86, Vienne, Nouvelle-Aquitaine;86245;86259;Senillé;;ok
EHPAD LE PRE SAINT JEAN;11;R;86330 ST JEAN DE SAUVES;11 R;86330;ST JEAN DE SAUVES;0.057096;46.84602;0.583500909090909;0.5643905405405405;11 Rue de Sauves 86330 Saint-Jean-de-Sauves;housenumber;86225_1120_00011;11;11 Rue de Sauves;Rue de Sauves;86330;Saint-Jean-de-Sauves;86, Vienne, Nouvelle-Aquitaine;86225;86101;Frontenay-sur-Dive;;ok
EHPAD VILLA LES VARENNES;10;ALL;86130 ST GEORGES LES BAILLARGEAU;10 ALL;86130;ST GEORGES LES BAILLARGEAU;0.39313;46.6738;0.6017655342902711;0.5917919191919192;10 Allée des Gains 86130 Saint-Georges-lès-Baillargeaux;housenumber;86222_0256_00010;10;10 Allée des Gains;Allée des Gains;86130;Saint-Georges-lès-Baillargeaux;86, Vienne, Nouvelle-Aquitaine;86222;;;;ok
EHPAD RESIDENCE EMERAUDES;9;R;86300 CHAUVIGNY;9 R;86300;CHAUVIGNY;0.61886;46.587082;0.60012;0.567080606060606;Rue de Chauvigny 86300 Bonnes;street;86031_38rykx;;Rue de Chauvigny;Rue de Chauvigny;86300;Bonnes;86, Vienne, Nouvelle-Aquitaine;86031;;;;ok
EHPAD RESIDENCE LES TILLEULS;1;R;86370 VIVONNE;1 R;86370;VIVONNE;0.230735;46.383355;0.6077327272727273;0.6001118181818181;1 Rue Rocq 86370 Vivonne;housenumber;86293_0696_00001;1;1 Rue Rocq;Rue Rocq;86370;Vivonne;86, Vienne, Nouvelle-Aquitaine;86293;;;;ok
EHPAD LE CLOS DES CHENES;2;ALL;86240 SMARVES;2 ALL;86240;SMARVES;0.350473;46.517384;0.6373742424242423;0.5361482697947213;Smarves;municipality;86263;;Smarves;;86240;Smarves;86, Vienne, Nouvelle-Aquitaine;86263;;;;ok
EHPAD RESIDENCE SAINT-THIBAULT;2;R;86340 FLEURE;2 R;86340;FLEURE;0.523935;46.483133;0.693550303030303;0.5942933201581028;Fleuré;municipality;86099;;Fleuré;;86340;Fleuré;86, Vienne, Nouvelle-Aquitaine;86099;;;;ok
EHPAD RESIDENCE LAREMY;18;R;86390 LATHUS ST REMY;18 R;86390;LATHUS ST REMY;0.962107;46.336213;0.4855246300211416;0.47142545454545454;18 Rue du Chateau 86390 Lathus-Saint-Rémy;housenumber;86120_0030_00018;18;18 Rue du Chateau;Rue du Chateau;86390;Lathus-Saint-Rémy;86, Vienne, Nouvelle-Aquitaine;86120;;;;ok
EHPAD RESIDENCE PIERRE PERICARD;11;RTE;86320 CIVAUX;11 RTE;86320;CIVAUX;0.683853;46.406281;0.5648466666666666;0.5050359228650138;Route de Civaux 86320 Mazerolles;street;86153_0025;;Route de Civaux;Route de Civaux;86320;Mazerolles;86, Vienne, Nouvelle-Aquitaine;86153;;;;ok
EHPAD RESIDENCE DE LA FONTAINE;47;R;86380 ST MARTIN LA PALLU;47 R;86380;ST MARTIN LA PALLU;0.287293;46.700138;0.5450027705627706;0.5279830303030303;Rue du Gué 86380 Saint-Martin-la-Pallu;street;86281_0036;;Rue du Gué;Rue du Gué;86380;Saint-Martin-la-Pallu;86, Vienne, Nouvelle-Aquitaine;86281;86281;Vendeuvre-du-Poitou;;ok
EHPAD RESIDENCE GERARD GIRAULT;1;R;86130 JAUNAY MARIGNY;1 R;86130;JAUNAY MARIGNY;0.368896;46.685372;0.6356242148760329;0.5925778132678132;1 Grand Rue 86130 Jaunay-Marigny;housenumber;86115_1320_00001;1;1 Grand Rue;Grand Rue;86130;Jaunay-Marigny;86, Vienne, Nouvelle-Aquitaine;86115;86115;Jaunay-Clan;;ok
EHPAD RESIDENCE PASTEUR;4;R;86000 POITIERS;4 R;86000;POITIERS;0.3526;46.581191;0.5754359595959596;0.567029595959596;4 Grand Rue 86000 Poitiers;housenumber;86194_1820_00004;4;4 Grand Rue;Grand Rue;86000;Poitiers;86, Vienne, Nouvelle-Aquitaine;86194;;;;ok
EHPAD RESIDENCE RENE CROZET;10;AV;86000 POITIERS;10 AV;86000;POITIERS;0.339054;46.590995;0.5646104958677686;0.557675542521994;10 Avenue de Paris 86000 Poitiers;housenumber;86194_3120_00010;10;10 Avenue de Paris;Avenue de Paris;86000;Poitiers;86, Vienne, Nouvelle-Aquitaine;86194;;;;ok
EHPAD LE PETIT CLOS;11;ALL;86550 MIGNALOUX BEAUVOIR;11 ALL;86550;MIGNALOUX BEAUVOIR;0.414122;46.546412;0.6850954545454545;0.6488278787878787;11 Allée Verte 86550 Mignaloux-Beauvoir;housenumber;86157_2080_00011;11;11 Allée Verte;Allée Verte;86550;Mignaloux-Beauvoir;86, Vienne, Nouvelle-Aquitaine;86157;;;;ok
EHPAD RES MARGUERITE LE TILLIER;10;R;86000 POITIERS;10 R;86000;POITIERS;0.352377;46.581248;0.594860979020979;0.5838132467532466;10 Grand Rue 86000 Poitiers;housenumber;86194_1820_00010;10;10 Grand Rue;Grand Rue;86000;Poitiers;86, Vienne, Nouvelle-Aquitaine;86194;;;;ok
EHPAD LE LOGIS DES COURS;24;RTE;86190 BERUGES;24 RTE;86190;BERUGES;0.190243;46.569839;0.5497218181818181;0.5121504683195591;24 Route des Cours 86190 Béruges;housenumber;86024_0022_00024;24;24 Route des Cours;Route des Cours;86190;Béruges;86, Vienne, Nouvelle-Aquitaine;86024;;;;ok
EHPAD LES JARDINS DE SALOME;18;R;86240 FONTAINE LE COMTE;18 R;86240;FONTAINE LE COMTE;0.263285;46.534253;0.685943366093366;0.6754315384615384;18 Rue Baudry 86240 Fontaine-le-Comte;housenumber;86100_1180_00018;18;18 Rue Baudry;Rue Baudry;86240;Fontaine-le-Comte;86, Vienne, Nouvelle-Aquitaine;86100;;;;ok
EHPAD RESIDENCE LA ROSERAIE;19;R;86460 PRESSAC;19 R;86460;PRESSAC;0.571995;46.117027;0.6654321390374331;0.5274832167832167;Pressac;municipality;86200;;Pressac;;86460;Pressac;86, Vienne, Nouvelle-Aquitaine;86200;;;;ok
EHPAD LES CHATAIGNIERS;14;CHE;86300 CHAUVIGNY;14 CHE;86300;CHAUVIGNY;0.674693;46.584417;0.597866923076923;0.5120941031941031;Chemin 86300 Chauvigny;street;86070_hyi7d3;;Chemin;Chemin;86300;Chauvigny;86, Vienne, Nouvelle-Aquitaine;86070;;;;ok
EHPAD RESIDENCE LES CAPUCINES;16;AV;86400 CIVRAY;16 AV;86400;CIVRAY;0.295324;46.144247;0.6188880213903744;0.4833632915360501;Civray;municipality;86078;;Civray;;86400;Civray;86, Vienne, Nouvelle-Aquitaine;86078;;;;ok
EHPAD LES BUDDLEIAS;;LD;86290 BRIGUEIL LE CHANTRE; LD;86290;BRIGUEIL LE CHANTRE;1.106301;46.394765;0.8309862626262625;0.6945046524064171;Brigueil-le-Chantre;municipality;86037;;Brigueil-le-Chantre;;86290;Brigueil-le-Chantre;86, Vienne, Nouvelle-Aquitaine;86037;;;;ok
EHPAD L'ARC EN CIEL;42;R;86170 NEUVILLE DE POITOU;42 R;86170;NEUVILLE DE POITOU;0.246869;46.676196;0.6315112195121951;0.6165832900432899;42 Rue de Cissé 86170 Neuville-de-Poitou;housenumber;86177_1140_00042;42;42 Rue de Cissé;Rue de Cissé;86170;Neuville-de-Poitou;86, Vienne, Nouvelle-Aquitaine;86177;;;;ok
EHPAD RES DU PONTREAU ST LUCIEN;10;R;86140 LENCLOITRE;10 R;86140;LENCLOITRE;0.327924;46.814261;0.6551524242424241;0.5845827272727272;10 Grand Rue 86140 Lencloître;housenumber;86128_0045_00010;10;10 Grand Rue;Grand Rue;86140;Lencloître;86, Vienne, Nouvelle-Aquitaine;86128;;;;ok
